id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1346039866258198529,1346039343035547648,1609755886000.0,2021-01-04 15:54:46,+0530,,#MarketAtClose Eicher Motors surges over 4% on better-than-expected Royal Enfield Sales In December  ONGC &amp; Oil India move higher on surge in crude; brent above $52 &amp; nymex at $49/bbl,en,['marketatclose'],[],44839509,44839509,CNBCTV18Live,CNBC-TV18,1,15,https://twitter.com/CNBCTV18Live/status/1346039866258198529,[],[],0,,False,2,1,0,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1346034765489713152,1346034765489713152,1609754670000.0,2021-01-04 15:34:30,+0530,,"Closing Bell: Market ends higher; Sensex rises over 300 pts; Nifty closes above 14,130 levels. Gainers: Tata Steel (+8%), Hindalco (+6%), Eicher Motor, ONGC (+4%). Losers: Heromoto Corp, Kotak Bank, Bajaj Finance, Adani Ports (-1%).  https://t.co/JUt4XUMUoY #StockMarket #Nifty",en,"['stockmarket', 'nifty']",[],125593434,125593434,IIFLMarkets,IIFLMarkets,1,15,https://twitter.com/IIFLMarkets/status/1346034765489713152,['https://www.indiainfoline.com/markets/live-news/2021-01-04/Live-News-Sensex-Nifty-live-stock-markets-bse-nse-futures-and-options-derivative-trading'],[],0,,False,1,1,0,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1346019477767376897,1346019477767376897,1609751025000.0,2021-01-04 14:33:45,+0530,,"Eicher Motors records 37% yoy rise in Royal Enfield sales to 68,995 units in Dec 2020; Stock zooms 4%  https://t.co/N3vLn1BNTU",en,[],[],125593434,125593434,IIFLMarkets,IIFLMarkets,1,14,https://twitter.com/IIFLMarkets/status/1346019477767376897,['https://www.indiainfoline.com/article/news-sector-automobiles-ancillaries/eicher-motors-records-37-yoy-rise-in-royal-enfield-sales-to-68-995-units-in-dec-2020-stock-zooms-4-121010400110_1.html'],[],0,,False,0,0,0,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1346003181055012865,1346003181055012865,1609747140000.0,2021-01-04 13:29:00,+0530,,#CNBCTV18Market | Eicher Motors trading with gains after reporting better-than-expected monthly numbers for Royal Enfield  https://t.co/KymAxODY9k,en,['cnbctv18market'],[],44839509,44839509,CNBCTV18Live,CNBC-TV18,1,13,https://twitter.com/CNBCTV18Live/status/1346003181055012865,[],['https://pbs.twimg.com/media/Eq32vlaUcAIxfRZ.jpg'],1,https://pbs.twimg.com/media/Eq32vlaUcAIxfRZ.jpg,False,32,1,3,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1345940485026660353,1345940485026660353,1609732192000.0,2021-01-04 09:19:52,+0530,,"Opening Bell: Market opens higher; Sensex rallies over 250 pts; Nifty above 14,100 levels. Gainers: Tata Motors, Eicher Motor (+2%), GAIL, BPCL (+1%). Losers: Heromoto Corp, Reliance stocks down marginally.   https://t.co/JUt4XV4vgw #StockMarket #Nifty",en,"['stockmarket', 'nifty']",[],125593434,125593434,IIFLMarkets,IIFLMarkets,1,09,https://twitter.com/IIFLMarkets/status/1345940485026660353,['https://www.indiainfoline.com/markets/live-news/2021-01-04/Live-News-Sensex-Nifty-live-stock-markets-bse-nse-futures-and-options-derivative-trading'],[],0,,False,1,0,0,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1345939574237761536,1345939574237761536,1609731975000.0,2021-01-04 09:16:15,+0530,,Eicher Motors big beat in auto sales,de,[],[],2859443173,2859443173,darshanvmehta1,Darshan Mehta,1,09,https://twitter.com/darshanvmehta1/status/1345939574237761536,[],[],0,,False,163,3,4,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1345937753360408576,1345937753360408576,1609731541000.0,2021-01-04 09:09:01,+0530,,"Top stocks in focus: Eicher Motors, Tata Motors, Tata Steel, Adani Green, RIL, Dilip Buildcon  https://t.co/DIGrWQfmot #StockMarket #StocksToWatch #StockMarketNews #stocksinnews",en,"['stockmarket', 'stockstowatch', 'stockmarketnews', 'stocksinnews']",[],125593434,125593434,IIFLMarkets,IIFLMarkets,1,09,https://twitter.com/IIFLMarkets/status/1345937753360408576,['https://www.indiainfoline.com/article/news-top-story/top-stocks-in-focus-eicher-motors-tata-motors-tata-steel-adani-green-ril-dilip-buildcon-121010400004_1.html'],[],0,,False,0,0,0,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1345936467718242304,1345936467718242304,1609731234000.0,2021-01-04 09:03:54,+0530,,#SharekhanFNA # Eicher Motors reported strong 36.9% yoy in motorcycle sales. Positive. #Sharekhankar #StocksToWatch,en,"['sharekhanfna', 'sharekhankar', 'stockstowatch']",[],111270224,111270224,Sharekhan,Sharekhan,1,09,https://twitter.com/Sharekhan/status/1345936467718242304,[],[],0,,False,3,0,1,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1345936132626759681,1345936132626759681,1609731154000.0,2021-01-04 09:02:34,+0530,,#AwaazMarkets। अच्छे बिक्री आंकड़ों से 2-wheeler शेयरों में आज दिख सकता है एक्शन ।TVS Motor की बिक्री 17.5% बढ़ी वही Eicher Motor की बिक्री में 37% का उछाल। बिक्री पर डिटेल्स दे रहें हैं @AshVerma111  https://t.co/nqtKfHVtWA,hi,['awaazmarkets'],[],116112129,116112129,CNBC_Awaaz,CNBC-AWAAZ,1,09,https://twitter.com/CNBC_Awaaz/status/1345936132626759681,[],[],1,https://pbs.twimg.com/amplify_video_thumb/1345933350003904513/img/M2NuXOC4N99USL4r.jpg,False,6,0,0,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1345924588048244736,1345924588048244736,1609728402000.0,2021-01-04 08:16:42,+0530,,"#StocksToWatch 1. Mphasis: race for $3 bln buyout hots up  2. Eicher: motorcycle sales surge by 37% in Dec  3. BEML: govt to divest 26% strategic stake  4. Alkem gets nod for gGilenya drug  5. Research update: BUY on Persistent System, BEL, IGL #Nifty #StockMarket #MondayMorning",en,"['stockstowatch', 'nifty', 'stockmarket', 'mondaymorning']",[],255001173,255001173,hellogaurav,Gaurav Dua,1,08,https://twitter.com/hellogaurav/status/1345924588048244736,[],[],0,,False,18,0,2,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1345716662776061952,1345716662776061952,1609678829000.0,2021-01-03 18:30:29,+0530,,"We are proud to have recently delivered 7 Eicher BSVI LMD vehicles to TOMS Pipes for their operations in Kottayam, Kerala.   Visit:  https://t.co/1WYSkiHliL   #BusinessKaBadshah #EUTECH6 #EicherTrucksAndBuses  https://t.co/xObojwH8L2",en,"['businesskabadshah', 'eutech6', 'eichertrucksandbuses']",[],1685353908,1685353908,ETBIndia,Eicher Trucks&Buses,7,18,https://twitter.com/ETBIndia/status/1345716662776061952,['https://bit.ly/3n9k3LG'],"['https://pbs.twimg.com/media/EqzyK_VW4AE-uZ6.jpg', 'https://pbs.twimg.com/media/EqzyK_ZXUAAPrVi.jpg', 'https://pbs.twimg.com/media/EqzyK_tXIAAcej5.jpg', 'https://pbs.twimg.com/media/EqzyK_WWMAIa_tk.jpg']",1,https://pbs.twimg.com/media/EqzyK_VW4AE-uZ6.jpg,False,20,1,1,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1345404775182061570,1345404775182061570,1609604469000.0,2021-01-02 21:51:09,+0530,,"#NOPLP Valérie ""Déjeuner En Paix"" (Stephan Eicher) (août 2020) #Rediff #BestOf  https://t.co/BVVuFPTEs7",fr,"['noplp', 'rediff', 'bestof']",[],2873526639,2873526639,NOPLPoff,NOPLP Officiel,6,21,https://twitter.com/NOPLPoff/status/1345404775182061570,[],[],1,https://pbs.twimg.com/media/EgmmevfXsAE2Pmf.jpg,False,3,0,0,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1345355579678621696,1345355579678621696,1609592740000.0,2021-01-02 18:35:40,+0530,,"Presenting Eicher Protalks - a unique initiative by Eicher to empower students, the leaders of tomorrow. Reached 50+ schools so far with more to come.  #EicherProTalks #ProTalks #EicherBuses #EicherTrucksAndBuses  https://t.co/Rv9rZ6axxo",en,"['eicherprotalks', 'protalks', 'eicherbuses', 'eichertrucksandbuses']",[],1685353908,1685353908,ETBIndia,Eicher Trucks&Buses,6,18,https://twitter.com/ETBIndia/status/1345355579678621696,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1345355181341327362/pu/img/w2VIq7vEjqM58QaJ.jpg,False,4,0,0,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1345347490808139777,1345347490808139777,1609590811000.0,2021-01-02 18:03:31,+0530,,Here's a look at stocks to watch in trade on Monday @BSEIndia #Sensex @TataChemicals @nmdclimited @TataMotors @royalenfield @HeroMotoCorp #Eicher  https://t.co/ROEt9XFo02,en,"['sensex', 'eicher']",[],225012752,225012752,ETNOWlive,ET NOW,6,18,https://twitter.com/ETNOWlive/status/1345347490808139777,[],['https://pbs.twimg.com/media/EquiPZcUwAEyptS.jpg'],1,https://pbs.twimg.com/media/EquiPZcUwAEyptS.jpg,False,22,1,1,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1345188058585587712,1345188058585587712,1609552800000.0,2021-01-02 07:30:00,+0530,,"December #Eicher Motors Motorcycle sales at 68,995 units, up 37% YoY; exports at 3,503 units: Agencies @royalenfield  https://t.co/A2KUVxBwwm",en,['eicher'],[],225012752,225012752,ETNOWlive,ET NOW,6,07,https://twitter.com/ETNOWlive/status/1345188058585587712,[],['https://pbs.twimg.com/media/EqrIGoIVQAAo1Go.jpg'],1,https://pbs.twimg.com/media/EqrIGoIVQAAo1Go.jpg,False,54,0,3,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1345057957344641024,1345037070750810112,1609521781000.0,2021-01-01 22:53:01,+0530,,@caitlin_eicher @caitlin_eicher Looking to get your hands on your own #TheOffice binge kit? Click here 👉  https://t.co/mGOIB66SJF,en,['theoffice'],[],1171155332917321730,1171155332917321730,peacockTV,Peacock,5,22,https://twitter.com/peacockTV/status/1345057957344641024,['https://l.fooji.com/l/ba2aec96'],[],0,,False,0,0,0,,"""Eicher Motors"" OR ""Eicher""",,,,,,,"[{'screen_name': 'caitlin_eicher', 'name': 'Caitlin Eicher', 'id': '923968728303222784'}]",,,,
1345038764268158976,1345038764268158976,1609517205000.0,2021-01-01 21:36:45,+0530,,"December #AutoSales | Eicher Motors: Total sales up 37% at 68,995 units vs 50,416 units (YoY)  https://t.co/H1ypfRn379",en,['autosales'],[],44839509,44839509,CNBCTV18Live,CNBC-TV18,5,21,https://twitter.com/CNBCTV18Live/status/1345038764268158976,[],['https://pbs.twimg.com/media/EqqJm64VQAoGbiJ.jpg'],1,https://pbs.twimg.com/media/EqqJm64VQAoGbiJ.jpg,False,225,2,15,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1344985352688128000,1344850227707006978,1609504471000.0,2021-01-01 18:04:31,+0530,,Eicher Motors total Royal Enfield sales up 37% year-on-year.  Read other auto sales updates:  https://t.co/A7lip0V6dY  https://t.co/o1NuUDRuXy,en,[],[],714731566828793857,714731566828793857,BloombergQuint,BloombergQuint,5,18,https://twitter.com/BloombergQuint/status/1344985352688128000,['http://bit.ly/2X18HOl'],['https://pbs.twimg.com/media/EqpY-I_UYAAr5qz.jpg'],1,https://pbs.twimg.com/media/EqpY-I_UYAAr5qz.jpg,False,43,1,1,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1344975492965752833,1344975492965752833,1609502120000.0,2021-01-01 17:25:20,+0530,,"Eicher Motors VECV's sales dip 3% yoy to 4,892 units in Dec 2020; Volvo Trucks &amp; Buses sales skyrockets 55% yoy  https://t.co/anSPOtImpp #eichemotor",en,['eichemotor'],[],125593434,125593434,IIFLMarkets,IIFLMarkets,5,17,https://twitter.com/IIFLMarkets/status/1344975492965752833,['https://www.indiainfoline.com/article/news-sector-automobiles-ancillaries/eicher-motors-vecv-s-sales-dip-3-yoy-to-4-892-units-in-dec-2020-volvo-trucks-buses-sales-skyrockets-55-yoy-121010100538_1.html'],[],0,,False,0,0,0,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1344905472747266049,1344850227707006978,1609485426000.0,2021-01-01 12:47:06,+0530,,Volvo Eicher Commercial Vehicles reports a 3% drop in overall sales for December.  Read other auto sales updates:  https://t.co/02DV8J17wW  https://t.co/EYC7HR07bC,en,[],[],714731566828793857,714731566828793857,BloombergQuint,BloombergQuint,5,12,https://twitter.com/BloombergQuint/status/1344905472747266049,['http://bit.ly/2X18HOI'],['https://pbs.twimg.com/media/EqoQZR6VoAAmzvz.jpg'],1,https://pbs.twimg.com/media/EqoQZR6VoAAmzvz.jpg,False,7,1,2,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
1344903672103272448,1344903672103272448,1609484997000.0,2021-01-01 12:39:57,+0530,,"December #AutoSales | Eicher Motors reports total sales of 4,892 units Vs CNBC-TV18 poll of 4,500 units  https://t.co/pLul9YivC0",en,['autosales'],[],44839509,44839509,CNBCTV18Live,CNBC-TV18,5,12,https://twitter.com/CNBCTV18Live/status/1344903672103272448,[],['https://pbs.twimg.com/media/EqoOtKQUUAE7Z5q.jpg'],1,https://pbs.twimg.com/media/EqoOtKQUUAE7Z5q.jpg,False,30,2,4,,"""Eicher Motors"" OR ""Eicher""",,,,,,,[],,,,
